text,toxic,spam,hate_speech,source
"theo mình chỉ làm cao tốc cầu ct2 - ngã bảy. từ ngã bảy - cà mau mở rộng quảng lộ phụng hiệp thêm 4 làn xe nữa và tách biệt làn 2 bánh hoặc cấm 2 bánh vào quảng lộ (thực tế 2 bánh củng không đi đường này về cà mau nhìêu, mà chỉ dân địa phương và rất ít đi vào ban đêm , làm cầu vượt tại các các nốt giao thông kết nối về sóc trăng và trà vinh. và cho phép tốc độ tối đa 90km/h là đủ dùng , nâng cấp 3 tỉnh lộ: 61b kết nối vị thanh, dt1 kết nối gò quao - đi kiên giang, 908b kết nối về miệt thứ. vừa giảm chi phí vừa tạo xương sống (quang lộ phụng hiệp) kết nối toàn đồng bằng!",0,0,0,uit-victsd
"Nhạc ngày xưa thường hay đề cập các chủ đề lớn, quê hương - chinh chiến, các mối tình đẹp... chứ mấy khi đề cập đến những thứ đời thường , rất nhỏ, nhưng ai cũng có thể gặp. Nhạc trẻ bù lấp cho những thiếu hụt đó. tiếc là có khi chỉ là những cảm xúc, chứ không có dẫn lối chỉ đường. Lời thì thường là bộc trực văn nói, không nhiều vần nên không dễ thuộc, có vẻ tự do hơn, thoải mái hơn, nhạc thì dập khuôn nước ngoài, nhưng nghe hiện đại, sống động, tươi tắn.",0,0,0,uit-victsd
"Tội chồng tội, đang mang vết tì, giờ khuấy động lên cho người ta biết..",0,0,0,uit-victsd
"Nên nhé, bất động sản luôn luôn tăng, chỉ là tăng bao nhiêu thôi. Mua đất có sổ đàng hoàng thì không có gì phải lo hết.",0,0,0,uit-victsd
Thảo nào dạo này uống bia sài gòn hay bị nhức đầu,0,0,0,uit-victsd
Chúc anh chóng bình phục để đưa nước Mỹ vĩ đại trở lại,0,0,0,uit-victsd
"Phần lớn truyền thông Mỹ, trừ Fox News, đều ghét Trump nên không ngạc nhiên họ sẽ ra đòn công kích Trump. 4 năm trước họ cũng ra sức nói vậy, cười nhạo Trump, giờ lại lấy thêm ý kiến của....dân thế giới! Nhưng ngay chính người Mỹ lại đi bầu Trump. Họ biết họ muốn gì, cần gì.",0,0,0,uit-victsd
"Ôi, cái bài làm nên thương hiệu thì lại không nhắc đến.Mãi mãi một tình yêu.",0,0,0,uit-victsd
"""Kẻ 'quấy rồi' gặp bà già"" là đây ;-))",0,0,0,uit-victsd
Ko có Son10 của Barcelona thì Bayern Munich khó mà thắng đậm như trận 8-2,0,0,0,uit-victsd
"Tạm biệt Người hùng Báo Đen, anh sẽ sống mãi với nụ cười ấy!!!!",0,0,0,uit-victsd
"MÌnh không đồng ý với ý kiến của tác giả. Bây giờ nói đơn giản, trong 1 lớp học có bao nhiêu học sinh mà cô giáo có thể giám sát được xem chúng làm gì với điện thoại? tìm hiểu gì? vậy 45p học cô chỉ đi ktra điện thoại của từng người một ak? nhà tác giả có 2 đến 3 con mà có khi chả biết được con nó xem cái gì ( ngoài giám sát thời gian sử dụng-đấy là khi có tác giả ở nhà) thì cớ gì lại bắt các giáo viên phải theo dõi?? đến khi có vấn đề gì thì lại đổ lỗi cho giáo viên???? nghịch lý!",1,0,0,uit-victsd
"Những con cá trê, cá tràu,... đó giờ là đặc sản, không phải có tiền là mua được. Nghĩ tới, mình lại thèm ngày xưa ra đồng nghịch ruộng, háo hức nướng con muồm muỗm nướng, nồi cá diếc cá trê kho của mẹ. Thèm!!!",0,0,0,uit-victsd
Mong gói 10 000 tỷ sớm được bung ra,0,0,0,uit-victsd
"Rất rất ngưỡng mộ ái nữ Ivanka của Trump '' tài, đức , trí , mĩ , dũng .công , dung , ngôn, hạnh.''",0,0,0,uit-victsd
Morning hay i10 nhìn xấu quá!,1,0,0,uit-victsd
Nói không chừng cây cầu ấy là do ufo tạo ra để tạo sự liên lạc giữa các thiên hà đấy,0,0,0,uit-victsd
"Này mới thật sự gọi là cá, giờ thấy toàn cá nuôi không. Nhìn rổ cá rô kia mà kho với ba chỉ ăn thì cơm nào cho đủ",0,0,0,uit-victsd
"Lấy con mazda 3 2017-2018 mà chạy bạn, đảm bảo với bạn không hối hận. Đừng mua toy hay mít chán lắm, cuộc sống đã khó khăn khi có dư hãy là người tiêu dùng tốt. Đừng ham mà mua cái xe ko có gì chán lắm. Thân",0,0,0,uit-victsd
Những người bị ngộ độc có thể khởi kiện đòi Công ty TNHH Hai Thành viên Lối sống mới bồi thường không?,0,0,0,uit-victsd
Tôi tin Joe Biden will win eclection nov 3 2020,0,0,0,uit-victsd
"Barca năm nay đầy sức trẻ và nhiệt huyết + M10 luôn kỹ thuật và tinh tế, Barca năm nay rất đáng kỳ vọng. Hi vọng cuối mùa Barca ăn 2 là vừa đủ để M10 lập kỷ lục.",0,0,0,uit-victsd
Chắc nó nghĩ mình là cá heo. Dễ thương quá,0,0,0,uit-victsd
"Nếu có khu vườn hoa với nhiều loại hoa: mùi hương, màu sắc... sẽ cho ta một cảm giác hương phấn, thoải mái, yêu đời..v.v Thì theo tôi tất cả loài hoa đều có thể cho ta một làn da đẹp <3",0,0,0,uit-victsd
Để tiền cưới vợ. Sau đó vợ chọn cái nào mua cái đó.,0,0,0,uit-victsd
"Cũng cần phải xem ai là người phát giác sự việc này. Để kịp thời động viên, Khen thưởng khi cần thiết.",0,0,0,uit-victsd
Ôi đúng là liều thì ăn nhiều. Tôi không liều thì ăn ít ^_^,0,0,0,uit-victsd
"mua xe đạp, vừa không tốn xăng, lại có lợi cho sức khỏe, lại vừa bảo vệ mt",0,0,0,uit-victsd
Chỉ ra dùm DN nào không bị ảnh hưởng bởi Covid?,0,0,0,uit-victsd
"đây thật sự là hành vi rất độc ác, cần đưa vào tội cố ý giết trẻ em. Thời buổi mà bao cao su đầy rẫy, không khó tìm, vậy mà vẫn để xảy ra nhiều ca phá thai đau lòng!",1,0,0,uit-victsd
Yên tâm một phần nhưng mối nguy cơ còn đó: nhìn cảnh chen chúc ở vũ trường mà ngại.,0,0,0,uit-victsd
Hậu quả và bài học đắt giá cho Tramp và cho nước Mỹ ! Đáng tiếc !,0,0,0,uit-victsd
"Hiện nay đã thấy nhiều Fadil và các dòng của Vinfast chạy khá nhiều trên đường, điều này chứng tỏ nó đang được mọi người tiếp nhận, thêm cạnh tranh là thêm sức mạnh, chứ cứ quẩn quanh với mấy bác toy, huyn, kia,.., quen thuộc, cũng vẫn là cái ôtô.",0,0,0,uit-victsd
Cái đầu của Trump là cái đầu làm ăn kinh tế nên mọi tính toán hay suy nghĩ của ông ý khác với suy nghĩ của người thường . đơn giản giống như cái đầu của 1 ông chủ nó cũng khác 1 người làm công ăn lương . chốt lại ai thắng hay thua không thể nhìn vào dư luận để phán xét,0,0,0,uit-victsd
Xử lý ngay và luôn,0,0,0,uit-victsd
Tìm mãi không thấy gia đình nhà mình.,0,0,0,uit-victsd
tình trạng này xãy ra ngày một nhiều và xem thường pháp luật. gây cản trở giao thông và dễ dẫn đến tai nạn vì họ không chấp hành luật giao thông.,0,0,0,uit-victsd
"Mua xe ô tô của Nhật nhé, đừng mua công nông.",0,0,0,uit-victsd
Cách đây 5 năm bản giá đất tăng đến nay 30-160% ở mức này doanh nghiệp bđs buộc phải tăng theo+ với đồng tiền vnđ trược giá + 1 dự án khi xin phép đến hoạt động mất ít nhất 3 năm lãi suất ngân hàng nữa như vậy giá nhà tăng là điều tất nhiên. Vấn đề là người thu nhập thấp nhưng lại muốn sống ở cát quận trung tâm nếu họ dịch chuyển ra vùng ven như củ chi hay đức hòa... Mua lô đất nền tầm 700-1 tỷ rồi vài năm sau xây nhà ở thì thiếu gì?,0,0,0,uit-victsd
Em thật giỏi. Khâm phục em.Thời đi học tôi chỉ cố gắng hết sức chỉ đạt đc 8 điểm..... đó là môn thể dục còn tiếng Anh tôi ko biết,0,0,0,uit-victsd
"Cả 2 ông đều già, vậy thì để cho Mỹ nói riêng và thế giới nói chung được ổn định hơn, thì hy vọng Trump là người thắng cuộc, dù sao thì nhìn ông ta cũng khỏe hơn ông Joe, ít thay đổi thì ít biến động.",0,0,0,uit-victsd
"Hong Kong 4, Ấn Độ 2.",0,0,0,uit-victsd
"Cháu tôi đang học lớp một , ngày nào cô cũng nhắn các phụ huynh kèm cháu đọc viết. Chả hiểu bộ biên soạn sách với chương trình dạy kiểu gì, khi mà học cả sáng lẫn chiều rồi mà tối vẫn phải học. lấy đâu thời gian cho các bé vui chơi nữa.",1,0,0,uit-victsd
"Thì Nhật giờ vốn không thể cạnh tranh nổi với Trung Quốc về mặt sản xuất .Hiện giờ ở Trung Quốc , người Tq họ dùng mỹ phẩm của Nhật chứ đồ điện gia dụng , TV ,điện thoại thì dân Tq sài hàng nội địa rồi.Xe hơi của Nhật cũng được dân Trung Quốc sài nhưng so vs những năm trước thì dân họ cũng chuyển sang hãng Nio ,Xpeng , BYD, Geely ,.. đặc biệt Nio xe điện dân Tq rất chuộng",0,0,0,uit-victsd
"Trump làm kinh tế giỏi nhưng chức vụ tổng thống không thích hợp với ông,",1,0,0,uit-victsd
"Theo tôi nên thông báo bằng loa phát thanh phường, xã toàn quốc cho dân biết ko nên ăn pate Minh chay vào lúc này",0,0,0,uit-victsd
"Vật liệu không tăng mà công thợ tăng mạnh. Công thợ xây đã có mức tối thiểu 600k/ ngày, công phụ xây cũng 300k/ ngày. Nếu thợ chính quy thuộc các công ty xây dựng uy tín thì càng mắc hơn.Giá xi măng, sắt thép so với cách đây 5 năm, 10 năm thì đi ngang hoặc giảm hơn do cung nhiều hơn cầu.",0,0,0,uit-victsd
"Giá nhà trong SG đặt ít nhất gấp rưỡi ở HN. Ở SG cách trung tâm 25km chào bán giá 2.5 tỷ cho căn 50m2. Ở HN cách trung tâm 5km, chào giá 1.6 tỷ cho căn 55m2 cùng một chủ đầu tư. Hài",0,0,0,uit-victsd
Nghe buổi tranh luận mình thấy tầm nhìn Bill so với Trump hạn hẹp hơn rất nhiều.,0,0,0,uit-victsd
Ông nên từ chức nên để người khác thay thế có thể sẽ hợp lý hơn.,0,0,0,uit-victsd
Ấn Độ đã rất nỗ lực trong bảo tồn động vật hoang dã.,0,0,0,uit-victsd
"Để trả lời được câu hỏi ""có phải là đáy"" thì 1 là thiên tài biết phân tích mọi thứ, 2 là người đến từ tương lai.Và người mà biết được điều này thì cũng không bao giờ nói cho bạn biết. Tiền của bạn, bạn dùng làm gì thì bạn tự lo.Theo kiến thức của bạn thấy ok thì cứ tự tin làm, có thể không mua 1 lần hết toàn bộ số tiền, mà chia ra 3 lần, mỗi lần 1 tỉ, kiếm một miếng nhỏ mua trước, sau đó sẽ có thêm kinh nghiệm, rồi tiếp tục tìm kiếm đầu tư. Tôi vẫn thích ý tưởng ""không cho trứng hết vào 1 rổ"" khi đầu tư hơn.",0,0,0,uit-victsd
"Theo tôi khi làm thủ tục ngân hàng thì chữ ký và CMND thôi chưa đủ, cần lấy thêm vân tay hoặc quét mống mắt. Chữ ký có thể giả nhưng vân tay và quét mống mắt thì rất khó.Ngoài ra, đối với các trường hợp rút tiền ngân hàng, thì xác nhận vân tay, hay quét mống mắt sẽ rất tiện dụng nhất là với các cụ già, và các trường hợp phải ký đi ký lại cho giống chữ ký mẫu.",0,0,0,uit-victsd
cưng,0,0,0,uit-victsd
"Người ta lai 1 xíu là đã đẹp rồi đằng này soái ca lai tới 4 dòng máu, có cả Nhật nữa. Bảo sao không đẹp ! Nét đẹp chuẩn không thể chỉnh nữa :)",0,0,0,uit-victsd
"Nghe như đám bạn tôi hát karaoke, thậm chí còn không bằng. Xin lỗi fan của Đan Trường nhưng mong Đan Trường đừng phá hỏng những bản nhạc bất hủ này nữa",1,0,0,uit-victsd
Cảm ơn thầy cô vì đều đặn làm video mỗi ngày gửi tới mọi ng.,0,0,0,uit-victsd
"Hết dịch nhanh để còn ổn định kinh tế, chứ đói lắm rồi.",0,0,0,uit-victsd
Và chắc ông là founder của hãng Dunlop?,0,0,0,uit-victsd
Người phụ nữ đặc biệt và phong cách.,0,0,0,uit-victsd
"Khoảnh khắc ấy, mặt con cá đực to thẫn thờ thấy tội... :') :P",0,0,0,uit-victsd
Có ai cho tôi biết hình phạt cao nhất cho lũ tội phạm này không?,1,0,0,uit-victsd
QUÁ KHỦNG KHIẾP KHI TRÁI ĐẤT PHẢI ĐỔ MÁU VÌ KHÓI BỤI !Ô NHIỄM-THIÊN TAI -DỊCH BỆNH --TỪ ĐÓ MÀ RA !,0,0,0,uit-victsd
Bị bạn bè rủ rê chứ cháu nó ở nhà ngoan lắm.,0,0,0,uit-victsd
liệu con chó có thoát không ta,0,0,0,uit-victsd
Kiếm chiếc innova đời 2015 Đi nhé Bạn. i10 dễ dính xe dịch vụ lam,0,0,0,uit-victsd
Cách chia công bằng nhất là sự đồng thuận bằng con tim của tất cả anh em ruột thịt.,0,0,0,uit-victsd
Nhìn cũng giống phim hành động thật. Chúc mừng các anh công an đã triệt phá được vụ án thành công tốt đẹp.,0,0,0,uit-victsd
"Em phân vân Soluto 2 bản MT và AT 1.4 và cuối cùng đã lựa bản MT, mùa dịch covid mà giảm cả 50% phí trước bạ tốt quá =))",0,0,0,uit-victsd
"Đây, cho những ai bảo con không có bố thì chẳng thể nên người .",0,0,0,uit-victsd
"Có sửa lại thì cũng nhiều người quen cách gọi cũ, chi bằng đặt tên mới cho con đường đó. Lấy tên đúng đặt cho con đường mới.",0,0,0,uit-victsd
Cầu mong mọi người bình an! Việt Nam cố lên! Đất nước chiến thắng!,0,0,0,uit-victsd
Mùa bão đi qua cuốn bao niềm hy vọng.Hết đại dịch lại đến bão giôngĐất anh hùng khúc ruột miền TrungƯỡn thân mình oằn oại nơi đầu sóngĐể nuôi dưỡng ý chí kiên cường bất khuấtVà không có trở ngại nào không vượt quaĐể trở lại những ngày tháng yên bình nơi ấy,0,0,0,uit-victsd
"Bác nào đã cưỡi fadil thì biết nó chất ntn rồi đấy, khung gần chắc nịch, máy móc ok.ngại ngần gì mà không quất ngay i10 thôi bác. Hehe.Vote i10 nha bác",0,0,0,uit-victsd
Cơn bão này không quá mạnh mà cột điện đã gãy hàng loạt. Xem lại chất lượng cột,0,0,0,uit-victsd
50m là bể bơi rồi. Cần gì phải cố gắng xác định :D,0,0,0,uit-victsd
"Thật ra tìm hiểu bài thầy cô có thể cho các con tìm hiểu trước ở nhà, khi đó các con thoải mái dùng internet để tìm thông tin. Trên lớp tôi nghĩ các con cần giao tiếp với nhau trực tiếp nhiều hơn, vận động nhiều hơn thay vì chăm chú vào điện thoại. Thực tế hiện nay nhiều trường cho học sinh mang điện thoại đến trường nhưng chỉ dùng trong giờ ra chơi. Thế là giờ ra chơi các con chỉ chú ý đến điện thoại, tranh thủ vào mạng xã hội, tranh thủ bình luận, nhắn tin trên các hội nhóm mà quên sự giao tiếp với các bạn xung quanh. Có nhiều trường hợp tôi gặp, khi nói chuyện trên mạng xã hội với nhóm lớp thì rất sôi nỏi, nhưng khi cho phát biểu trực tiếp trước các bạn ở lớp thì lại không tự tin, không dám nói, nói rất nhỏ, thiếu hẳn kĩ năng giao tiếp cơ bản. Có phụ huynh con ở nhà suốt ngày điện thoại, ít chuyện trò với bố mẹ. Khi gặp tôi họ bảo cô phát hiện ra cháu dùng điện thoại thì cứ thu không trả lại cho tôi, gia đình đang muốn thu của cháu mà không có lí do nào. Thực tế người lớn nhiều khi còn không rời được chiếc smartphone của mình nên nói các con trẻ ý thức được việc sử dụng điện thoại thế nào cho hợp lý là rất khó.",0,0,0,uit-victsd
"h con gì cũng muốn ăn , người mà mọc vây có mang thở dưới nước chắc cá biển cá sông tiêu hết :) .",0,0,0,uit-victsd
"Việt Nam chúng ta nên áp dụng theo Ấn Độ mình lái xe đi đêm sợ nhất là ô tô, mô tô độ đèn siêu sáng làm lóa mắt người đi ngược chiều rất nguy hiểm.",0,0,0,uit-victsd
"Tôi đang dùng Attrage 2019 đã dc 15k km rồi đây. Thật lòng mà nói thì với 480tr (lăn bánh, lúc tôi mua giá 430tr) bỏ ra thì nó đáng với đồng tiền: nhẹ xăng, ổn định. Máy 1.2l 3 xi lanh nhưng đáp ứng đủ nhu cầu của tôi. Chỉ có là vỏ tôn mỏng (chắc mỏng nhất trong các xe, tính luôn hạng A) nên hơi ồn. Phụ tùng hãng thì các hãng hơi đắt, nhất là lọc xăng nhưng 60k km hay 80k km thì mới thay, tiền xăng tiết kiệm dc thì để mua lọc. Mua xe thì theo nhu cầu và tính tình người lái, anh nào thích bốc, đề pa, vượt ngọt thì ko nên mua attrage, anh nào từ tốn, chậm rãi thì ok đó!",0,0,0,uit-victsd
